Data Instance ID,True Label,Predicted Label
3358,0.006931319723046355,0.01361983899330936
3359,0.027035789317799305,0.017219727369306534
3360,0.002669982583383932,0.0027897298005697124
3361,9.920144975385128e-07,-0.008385263813263086
3362,0.0014284451096756303,0.000674531330668332
3363,0.5520025432144218,0.4672541860031836
3364,2.3404883216159322e-05,-0.010413751475193925
3365,0.054470549619477324,0.05108411040027057
3366,0.011487851659697281,0.02049963508247886
3367,0.004320852425943452,0.0007404434504435092
3368,0.012744260251715463,0.02244317369857679
3369,0.00471595144440441,-0.00021412225253766848
3370,0.005951844616877707,0.036623995215818536
3371,0.010508896583920506,0.006055091332418036
3372,0.0244177379454387,0.07443727306874613
3373,0.0009049407024723094,0.0018163025440728203
3374,0.006127839197243387,0.005481235945608454
3375,0.006534888436904629,-0.008264776117418438
3376,0.029396746598132434,0.03812787724215695
3377,0.040389212164132195,0.050346685436260155
3378,0.04110444124385958,0.060477668529332104
3379,0.16231378915064534,0.20603746823121727
3380,0.045205918876565,0.04056978348274751
3381,0.00030465109194971815,0.008710789560788301
3382,0.050983165977757844,0.04738042864309933
3383,0.00761623973026952,0.025819925005063304
3384,0.05011383749971281,0.05128477427741841
3385,0.11769347977957724,0.12809097507633313
3386,0.002258807636010081,0.0036452986859423775
3387,1.9679745043205305e-05,-0.008049317247471183
3388,0.0003205790906901625,0.009609124903959335
3389,0.00019674740508946305,-0.003634608657657745
3390,7.86006911812448e-05,-0.005116218446449619
3391,6.21707914223459e-05,0.002959341706164728
3392,0.015054022800970488,0.08897762399592647
3393,0.005021258295781207,0.015136544526979503
3394,0.022425847833462274,0.021020606714585124
3395,8.175389242930987e-05,0.0028122494281196675
3396,0.0005684971003151533,0.01592947070733937
3397,0.0719961396274549,0.06841993795019052
3398,0.018259018290230043,0.01820005889207811
3399,0.011231281044710606,0.0128830964858348
3400,0.0004786619190522371,0.0020201594790169586
3401,0.0029844482839185317,-0.007995593636539955
3402,0.0632059470042534,0.059126957466325465
3403,4.5758124908140497e-05,0.0438095589846675
3404,0.28346608247169347,0.30719417606293364
3405,0.02112400620446385,0.00826854004442909
3406,0.012312643987748909,0.0064287890056394376
3407,0.0007968788144257677,0.011888516192588447
3408,0.03692966303884491,0.0440479479757703
3409,0.06222925982347829,0.049519579847661435
3410,0.003707267298206821,0.029803098116305028
3411,0.0010957872377797707,0.0092434425700611
3412,0.20577684202343635,0.17726350080068487
3413,0.00018209184020421022,0.004186989802551083
3414,0.0014230652353472034,0.005841238254624029
3415,5.632493015740576e-05,-0.004059548804033239
3416,0.002596725025253427,-0.001501073796462915
3417,0.009564117376092285,0.043977337653908224
3418,0.0016632393141367081,-0.008391215463587356
3419,0.10898776155774537,0.14803170713915842
3420,0.010791647668513682,-0.0011434056614352123
3421,0.11823815922599934,0.05971340787096134
3422,0.04744490021601901,0.07419674113425133
3423,0.15678800121513012,0.199291140021443
3424,0.012183246101978157,0.022256840697156277
3425,0.8362575779662448,0.8779575793794732
3426,0.019883075478834722,0.014353715434101758
3427,0.009634813729396436,0.02328372756901162
3428,0.00024032014777152728,-0.002436315035385564
3429,0.00015002194369018518,0.009837223894178362
3430,0.13545675745379993,0.12835248085048986
3431,0.0016801143141395517,0.016567259161492112
3432,0.004979711286546377,0.0174909392709333
3433,0.012819865115639184,0.0022915187128299125
3434,0.0044384943436481085,0.0039363017699292485
3435,0.0007414520120488102,0.011428486329579615
3436,0.0020518816562078083,0.03627317858393948
3437,0.0003981676389440669,0.030486871107917216
3438,3.5480079906960097e-05,0.003939114422462961
3439,0.19411714651375728,0.09645123867570592
3440,0.006083409548702182,0.00014437292469796081
3441,0.1598178932206406,0.1778281544696037
3442,0.07387915582089481,0.08438381316483663
3443,0.005449038922009832,0.008917219285331623
3444,3.8952716578664464e-05,0.0018441784583473342
3445,0.0033053934087259856,0.0029088006879683936
3446,0.004302392105294761,0.039823433226849794
3447,0.000675666650951464,-0.013878399248405879
3448,0.012776921317455454,0.05875290504401616
3449,0.26663615877766494,0.3080158808858894
3450,0.0011335620276171426,-0.004073328452775193
3451,0.004991915318974508,0.00252556527049079
3452,0.00019120009255559365,0.006431807642355555
3453,0.009443321154211903,0.0037809867193279584
3454,0.002868989060053781,0.008528695040950302
3455,0.00019272351138650194,0.008704458868492831
3456,0.4863366064348123,0.3637274884231407
3457,3.692656953355645e-05,0.011011674582126638
3458,0.03168613648804162,0.017925607326942067
3459,0.005453925236210235,0.0008492033998729887
3460,0.0006399150440411126,-0.020435812642302778
3461,8.83741467777986e-06,-0.0029741167500439564
3462,0.006398473104961692,0.00972192402789411
3463,0.006949467432636304,0.004902161756446977
3464,0.28028444767961064,0.23940556242751498
3465,0.00011094893906355985,0.010379668155923324
3466,0.0004822363697335908,-0.004248098813716683
3467,0.0747310266774004,0.054155889262064966
3468,0.4694921233374041,0.4266345248070267
3469,0.06420185855881393,0.04975691852311322
3470,0.001227341209260621,0.0007553441455959153
3471,0.025106387502545464,0.014799339538468861
3472,0.378956536135717,0.3430813434527373
3473,0.04853143802670687,0.04726890289316987
3474,0.0002032831476059747,-0.0019044346123913841
3475,0.00013560178492744602,-0.0010044935777939606
3476,6.841046679502264e-06,-0.0037250395806003866
3477,0.030306345791310297,0.011794314648154974
3478,0.01572890609755116,0.025013703602764628
3479,0.005136113046355087,0.0005441219095881217
3480,0.0015217159795336281,0.0024010636018950565
3481,0.054062542969673895,0.04879956513764262
3482,0.053743698370595644,0.003312200378064137
3483,0.00014145136857324,-0.00029583327605330056
3484,0.0007129584963395444,0.00200360900880496
3485,0.06911447572272796,0.09219391408251994
3486,0.0016385819876292018,0.0008523845690490417
3487,4.6372869212848205e-05,-0.016886347355600698
3488,0.02084107375720352,0.01430213452793562
3489,0.04200858983747279,0.011932648837227389
3490,0.033174795933336026,0.08630396534872299
3491,0.006351692566112372,0.014609068263884306
3492,3.014887226154762e-05,0.00041268111644729433
3493,1.606614042990784e-05,0.00018991197579511232
3494,0.005612724760752624,0.004644570757857333
3495,0.003305187988449238,0.006121758998132207
3496,0.00730439561985068,0.0667450315755239
3497,0.0021883916331306035,0.0010903051077622572
3498,0.010220648301069028,0.02804778761911675
3499,0.3954197619568022,0.378763711316277
3500,0.00015743003305308343,-0.003249885860400925
3501,0.00022799658555820327,0.0014057026101905595
3502,1.1730669662887667e-05,0.007247963537192828
3503,0.0071486857403499264,0.004279389263048217
3504,0.4447835335794386,0.405037695044279
3505,0.02959182093089407,0.013687539849787808
3506,0.04487729799563807,0.042787656070233424
3507,0.0001480627995004456,-0.001346202111417158
3508,0.0363295290100554,0.0352412892125105
3509,0.0010779242903251362,0.005848716383688349
3510,0.0008549650511238313,0.003430626961385061
3511,0.0020879006541428243,0.03334461486170688
3512,0.0001688079037306051,0.009594765936806207
3513,0.016493334850084963,0.025384793009956066
3514,0.05299595877475391,0.04356432793344912
3515,0.0006258051526158357,-0.006794725130671683
3516,0.1915711815971508,0.2118027840447304
3517,0.2727800188263713,0.19229876236994448
3518,0.03355441805046964,0.06933917458582241
3519,0.0008411219303264104,0.040947128983621114
3520,0.046888698691127786,0.07685844047815583
3521,0.013475032477362796,0.03309220690866775
3522,0.2932195443334857,0.2833548089581247
3523,0.002099540056541815,0.00021918418139649232
3524,0.0337117857681099,0.01316763338738658
3525,0.0077625398445697325,0.020997333410890662
3526,0.021348016189060615,0.025387545557327154
3527,0.024822646609310075,0.021198699804888338
3528,3.0547029146946986e-05,-0.009936481079552792
3529,0.0031790828932085676,0.026091817250211133
3530,0.0014572762591149317,0.007096106619601195
3531,0.008321243636590448,-0.006890540206166806
3532,0.016820722175356732,0.01925808454967061
3533,0.004530318861745466,0.011484122140064376
3534,0.00010548282957868638,-0.003941567375155983
3535,0.0010589325653430754,-0.003368801471004046
3536,0.00011745607439388022,0.028564782238482467
3537,0.033779648010924736,0.040942137135258225
3538,0.0077366343486155635,0.009214421657338906
3539,0.008475812330627594,-0.0060302912749657656
3540,0.00905577560476608,0.029906416739804806
3541,0.16351154391181827,0.10392469543487243
3542,1.698508596994577e-07,0.005009035280985202
3543,0.005168350932538385,-0.0019566344043393386
3544,0.0007838665428215114,-0.007055688272145019
3545,0.00013776710765669902,-0.00022440533573162003
3546,0.0018126725701881625,0.006102899182003449
3547,0.21418119436122093,0.17097879075996533
3548,0.0028211324774057986,-0.006399827388073695
3549,0.00033088891379455787,-0.006514275890852267
3550,0.026370201081942497,0.047687180469171225
3551,0.007020071002151026,0.032677043707237216
3552,0.027606295194048922,0.013656478243915957
3553,0.0031235227055176826,0.004324014415409014
3554,2.4981311507744915e-07,-0.0074762221256368805
3555,0.0016216597685358978,0.0033258320223634313
3556,0.5736466892763279,0.497078196097992
3557,2.0241686686172017e-05,-0.010070321138959532
3558,0.058019553829582564,0.06328019060938948
3559,0.011381306986513557,0.02821150472777044
3560,0.003840211923601462,0.0029211773465334795
3561,0.012496478522589506,0.028397522044378357
3562,0.004808080025871142,0.008294092492891689
3563,0.006775923075001148,0.03850841620160196
3564,0.011270011797097615,0.006667296537077497
3565,0.029837629729234535,0.07384078139523578
3566,0.0009037539523097342,-0.0020715147619417146
3567,0.00561681476118223,0.007973709592583242
3568,0.006033420041824972,-0.008000390652280157
3569,0.031670434313739636,0.0230399165678256
3570,0.045365374849864255,0.054906100200224
3571,0.038919857468476454,0.05499698269709703
3572,0.1792248447548356,0.23358214075924388
3573,0.04943273217460202,0.0419250196782744
3574,0.00021060327848795718,0.008642940206340516
3575,0.04925901831077206,0.040268425535760474
3576,0.007902307663002373,0.024729713238633294
3577,0.054063654996487485,0.05606448298017881
3578,0.1393209729435382,0.1318272127945976
3579,0.0025963490647871942,0.0028802469331845465
3580,3.3659146339662655e-05,-0.008634362884701846
3581,0.0002783462672495099,0.005555848232507238
3582,0.00018049535241580137,-0.01191815059911959
3583,9.39603375116966e-05,-0.005171814547631812
3584,6.18718290934025e-05,0.005250452531595243
3585,0.014595149541067918,0.07907363123660567
3586,0.005371306924227098,0.011964831731782866
3587,0.02363792383457336,0.017564685293625718
3588,0.0001514291415188803,0.003458878016715336
3589,0.00040159953622531577,0.018041293514427945
3590,0.0761330920322279,0.06777838490543905
3591,0.018500911281778255,0.023750820128259922
3592,0.01305267432604348,0.01607013775630796
3593,0.00040239295481100593,0.0034795847595196078
3594,0.001830809457300445,-0.005934186650750087
3595,0.06750851743916424,0.05562328428779027
3596,0.00035345826037499605,0.10729332139324683
3597,0.29744395931532525,0.3719262724332474
3598,0.014429413084072551,0.003762992187646294
3599,0.012819347635767525,-0.009156627366388406
3600,0.0006482828183345042,0.0017328811570565955
3601,0.0377114076177808,0.04281568109952115
3602,0.06550976022384232,0.05019210238577426
3603,0.003314432521299658,0.05990419815467617
3604,0.001342045754873753,0.009346742161273
3605,0.20949800048872677,0.207563666178042
3606,0.00016067498409589684,0.005312712890168422
3607,0.001630537715805197,0.007163290894241406
3608,4.329411558185922e-05,-0.0033335357501268897
3609,0.001970104809096566,-0.0009613733245849715
3610,0.012903807147613718,0.04642932464935379
3611,0.0013334304422535834,-0.007839805912188871
3612,0.11356534238626392,0.13647718114377377
3613,0.011187279401034608,-0.003001891338818466
3614,0.12339289748068837,0.0708954031846414
3615,0.10548359259782844,0.08100611063270864
3616,0.16614702705585127,0.2141853551163843
3617,0.009436508921517527,0.023186133816545454
3618,0.8439137313388171,0.8990651904743923
3619,0.014843241055000483,0.023768566531552057
3620,0.009433890778050708,0.026063092329381102
3621,0.00017188920788180874,-0.003386082338141916
3622,8.625431981453653e-05,0.108181821095804
3623,0.132229000846413,0.14025196342941387
3624,0.0013798650754154131,0.015245814578852643
3625,0.004970826308113244,0.020658327173875474
3626,0.01403435866524886,0.003774293203489973
3627,0.00584277534227936,-0.0012190394080152517
3628,0.000745476595081559,0.017329116503056116
3629,0.0029073832816384174,0.03586021251616121
3630,0.0006009965871528987,0.033357717749802576
3631,2.507064864823619e-05,0.006352600855075816
3632,0.21901641481736098,0.09949199585903425
3633,0.0069699850580365085,0.005507793313518666
3634,0.14073614618001154,0.19244717887273627
3635,0.07318631065803498,0.07995896355038624
3636,0.006149213521703798,0.011590716999828887
3637,3.713757338158406e-05,0.0019322694325507456
3638,0.003277581433377859,0.0012193923827302638
3639,0.005217958757512124,0.04230126632510936
3640,0.0006027355594084338,-0.016161240960573572
3641,0.012748500250306884,0.069729383572894
3642,0.2586971591929888,0.2821367274420784
3643,0.0012369920330879355,-0.004062632503763125
3644,0.004579089013161143,0.0014838989178500989
3645,0.00022285170375441733,0.006347477929331366
3646,0.00842168153718457,0.0029598271621312927
3647,0.002594385233154897,0.01310141412170314
3648,0.00025356375845254957,0.008085108701272312
3649,0.45050888076518036,0.41249298373106646
3650,2.5277516517537358e-05,0.01289822055590284
3651,0.03361713272309451,0.017418824426081086
3652,0.004672588602642713,0.0011719063637171817
3653,0.0005831526652004061,-0.02108835623825038
3654,4.366835272362397e-06,-0.008640311231016648
3655,0.006601691731299531,0.011739436751099022
3656,0.007369512055322001,-0.006392811961274503
3657,0.2703105983301892,0.24712734233146832
3658,5.3348610932875115e-06,0.00822363842831346
3659,0.0005244445841008212,0.004883040789707832
3660,0.0751534606549964,0.06232985477003691
3661,0.47945809578427406,0.4019704330518027
3662,0.06504822870147929,0.06716558609793187
3663,0.0002592992580184723,-0.003243719854934504
3664,0.026364133670083775,0.014590984342763721
3665,0.38778643381002753,0.3618068362668561
3666,0.049110595956854325,0.038232827345772644
3667,0.00014758971246711875,-0.002485790826801282
3668,9.693314115430975e-05,-0.0055892371348984365
3669,7.3010364468620385e-06,-0.0037298828136555495
3670,0.029080067597515354,0.012449082597685221
3671,0.01521672737876043,0.02968265966882612
3672,0.004974310111927509,-0.0009576617593248099
3673,0.0014280779726306792,0.0035368850739526253
3674,0.05429491335273531,0.05302851720016487
3675,0.055633218528448866,0.0010791995632700585
3676,0.00047480208583875833,0.0015604997667939824
3677,0.0008418748852535602,0.0067548268124924815
3678,0.06649712346863806,0.1074234505278107
3679,0.001447138630591514,-0.0008886442736134453
3680,3.9683199354733926e-05,-0.014067274485212763
3681,0.022053755265600165,0.013423697665206347
3682,0.042821578564769994,0.01242301598083674
3683,0.03621126035370773,0.09525413233409434
3684,0.0070237720827143885,0.011904122007354051
3685,1.4224733767914484e-05,4.38372705589829e-06
3686,1.0878175514387996e-05,0.00029557930845421077
3687,0.006314358878406175,0.011983086332999174
3688,0.003960857044392369,0.0062198160931735
3689,0.014480270801817425,0.057653221551896075
3690,0.002076246017555525,0.0014055826261261256
3691,0.010120734153247631,0.028598687373226822
3692,0.3846358993031794,0.3603799636521776
3693,0.00015116492141123905,0.0011697201092060877
3694,0.0002467773066922365,0.00278353484857001
3695,3.1530358089159966e-05,0.00930418008729314
3696,0.006270310980701421,-0.003655842145834254
3697,0.4199361332753167,0.4042556587405698
3698,0.024450572860151162,0.010545543611378924
3699,0.04266765584167694,0.035315331528905175
3700,0.00014614274030967097,-0.001609608347296343
3701,0.038432104323518596,0.03886025014020367
3702,0.0009958570975072982,0.013931731754685206
3703,0.0008016420832590602,0.006357730600872316
3704,0.0017335177267905517,0.04024082077565319
3705,0.00022201465059316306,0.013028719531806093
3706,0.013922010455649166,0.026565238384279946
3707,0.0533890561863102,0.04486147798385366
3708,0.0005842895768193279,-0.013735473407099782
3709,0.18364356574245533,0.2025545274445651
3710,0.24858461737960363,0.17759769879817555
3711,0.018915106251885173,0.037010137152409965
3712,0.0026034805950392497,0.02794806218456118
3713,0.04709030518189105,0.08500327584903618
3714,0.013343198155457271,0.03321925932191597
3715,0.29478060780876747,0.2432418252719914
3716,0.002217548284095676,-0.0025375613920002177
3717,0.035021713924848326,0.018319386076510596
3718,0.007027436215201127,0.020795950152821777
3719,0.02261986287313909,0.030058215412596304
3720,0.02259027249587157,0.02280636493650659
3721,2.1392936364678778e-05,-0.007556203492867911
3722,0.002051774947956665,0.0260527330354485
3723,0.0018310343856101849,0.006549969401533157
3724,0.011267287358977526,-0.00018008164356900225
3725,0.019229002634948082,0.03648442051851715
3726,0.004410997460945958,0.011263358344696356
3727,0.0003045611344124179,-0.0003085329096848416
3728,0.0012099736831244362,0.0021882135812349574
3729,9.051031085703014e-05,0.04737108093707293
3730,0.03436577975266883,0.06419208777440778
3731,0.007105575400089477,0.008801567863658058
3732,0.006011215833233098,-0.0012202875418262649
3733,0.009285634966209697,0.041757409766207745
3734,0.1571365222887664,0.09866797508215071
3735,1.0415773092771127e-07,0.004912248514965037
3736,0.005101662204754205,0.01496849350238201
3737,0.00078536576617687,-0.010815209875748757
3738,0.00014063065252795516,0.00022419653336332168
3739,0.0019503295918777588,0.00473632843628892
3740,0.2212539593867384,0.16509149994266645
3741,0.0028407077200531825,-0.008355151028179672
3742,0.00032626323518689863,-0.008364852851313831
3743,0.028507548671486603,0.0476876789502748
3744,0.007397508977852178,0.03794039612744103
3745,0.026333920345487073,0.015291440535633513
3746,0.002546531063161172,0.0012733258154978833
3747,1.9373613684469394e-06,-0.00720798825224539
3748,0.0031098426801480406,0.0055826887550793625
3749,0.5540968269245331,0.4834606467024305
3750,2.0613304374743357e-05,-0.008023399471911996
3751,0.05933391871963382,0.0907919567344996
3752,0.011400591952387325,0.02758550973094004
3753,0.001232797943860381,0.0015674823136965083
3754,0.01226359500243409,0.025187215634295393
3755,0.00500276343971015,0.006742038535576533
3756,0.006864006669273416,0.037034921538341745
3757,0.012610846054869411,0.01077592586530779
3758,0.028657100905859424,0.06124668372447639
3759,0.0005753754397361724,-0.0006022839822080878
3760,0.005721969676580887,0.006658892518688522
3761,0.005048187446470172,-0.00929784229199597
3762,0.026444068628002176,0.024114469974507488
3763,0.04838219309555342,0.053741222183225607
3764,0.04376267089222848,0.05077919795443447
3765,0.1839277760003432,0.22778578172120034
3766,0.04808187595784519,0.04268808768062253
3767,0.00020900024206656475,0.007501753661940128
3768,0.051046486640199125,0.044659195959337775
3769,0.00825285019624118,0.03231605879984724
3770,0.05788732272945123,0.05237576096126574
3771,0.13493718257105167,0.1291491151088104
3772,0.002917639199153411,-0.012003916866988623
3773,3.732644974342518e-05,-0.008736002994685105
3774,0.0002806114738650066,0.005765026077529947
3775,0.0001632264693722425,-0.01623209004497085
